"transcript_id","Start","End","Strand","Length","eh.head.S1.bam","eh.head.S2.bam","eh.head.S3.bam","eh.mid.S4.bam","eh.mid.S5.bam","eh.mid.S6.bam"
"TRINITY_DN88320_c1_g1_i2",1,324,"+",324,0,0,3,9,7,9
"TRINITY_DN88322_c6_g4_i3",1,417,"+",417,0,4,3,3,9,3
"TRINITY_DN88322_c6_g4_i4",1,1216,"+",1216,0,8,57,13,32,6
"TRINITY_DN88323_c0_g3_i8",1,1019,"+",1019,0,115,515,318,426,193
"TRINITY_DN88324_c0_g4_i1",1,258,"+",258,0,376,243,300,183,336
"TRINITY_DN88325_c0_g1_i12",1,1991,"+",1991,0,18,103,84,112,30
"TRINITY_DN88325_c0_g1_i13",1,1430,"+",1430,0,18,674,13,18,26
"TRINITY_DN88325_c0_g1_i7",1,1781,"+",1781,0,28,60,45,78,34
"TRINITY_DN88325_c0_g1_i8",1,342,"+",342,0,0,0,0,3,4
"TRINITY_DN88326_c1_g6_i1",1,644,"+",644,0,52,100,78,45,149
"TRINITY_DN88326_c1_g6_i2",1,638,"+",638,0,5,14,37,14,24
"TRINITY_DN88326_c1_g6_i7",1,510,"+",510,0,0,1,0,0,2
"TRINITY_DN88328_c3_g1_i1",1,2414,"+",2414,0,33,601,197,315,122
"TRINITY_DN88329_c0_g1_i9",1,2767,"+",2767,0,214,367,755,401,828
"TRINITY_DN88333_c1_g1_i10",1,447,"+",447,0,0,30,0,3,0
"TRINITY_DN88333_c1_g1_i8",1,3423,"+",3423,0,875,391,415,325,357
"TRINITY_DN88335_c2_g1_i3",1,2639,"+",2639,0,30,274,35,58,12
"TRINITY_DN88337_c0_g2_i3",1,1230,"+",1230,0,3,61,20,83,682
"TRINITY_DN88337_c0_g2_i4",1,2764,"+",2764,0,28,284,127,246,149
"TRINITY_DN88337_c1_g1_i1",1,303,"+",303,0,12,3,0,0,0
"TRINITY_DN88338_c3_g3_i6",1,1056,"+",1056,0,133,122,295,217,222
"TRINITY_DN88338_c3_g3_i8",1,1301,"+",1301,0,105,150,279,183,534
"TRINITY_DN88339_c0_g1_i10",1,1223,"+",1223,0,6,167,52,49,24
"TRINITY_DN88339_c0_g1_i11",1,1304,"+",1304,0,1,375,68,89,31
"TRINITY_DN88339_c0_g1_i13",1,1487,"+",1487,0,7,739,182,152,47
"TRINITY_DN88339_c0_g1_i15",1,959,"+",959,0,0,175,60,82,63
"TRINITY_DN88339_c0_g1_i16",1,435,"+",435,0,0,10,0,2,0
"TRINITY_DN88339_c0_g1_i17",1,548,"+",548,0,0,30,8,9,1
"TRINITY_DN88339_c0_g1_i3",1,536,"+",536,0,0,73,18,14,7
"TRINITY_DN88339_c0_g1_i5",1,564,"+",564,0,4,51,12,11,9
"TRINITY_DN88339_c0_g1_i9",1,1487,"+",1487,0,6,307,110,97,53
"TRINITY_DN88341_c0_g2_i1",1,4562,"+",4562,0,37,363,489,373,167
"TRINITY_DN88341_c0_g2_i3",1,853,"+",853,0,43,335,197,328,91
"TRINITY_DN88341_c0_g2_i4",1,287,"+",287,0,0,1,4,0,0
"TRINITY_DN88342_c2_g1_i6",1,2249,"+",2249,0,133,2461,3025,2897,3361
"TRINITY_DN88342_c2_g2_i2",1,422,"+",422,0,0,4,0,1,0
"TRINITY_DN88342_c2_g2_i3",1,583,"+",583,0,0,19,20,1,4
"TRINITY_DN88344_c0_g1_i7",1,2720,"+",2720,0,14,481,114,226,118
"TRINITY_DN88345_c1_g1_i11",1,1023,"+",1023,0,24,213,21,49,39
"TRINITY_DN88345_c1_g1_i12",1,1263,"+",1263,0,12,238,17,22,58
"TRINITY_DN88345_c1_g1_i14",1,546,"+",546,0,6,16,1,3,7
"TRINITY_DN88345_c1_g1_i15",1,542,"+",542,0,0,69,18,23,6
"TRINITY_DN88345_c1_g1_i17",1,2336,"+",2336,0,36,659,241,196,174
"TRINITY_DN88345_c1_g4_i1",1,541,"+",541,0,0,29,5,0,1
"TRINITY_DN88346_c1_g1_i2",1,3034,"+",3034,0,8,213,52,113,21
"TRINITY_DN88346_c1_g4_i3",1,1190,"+",1190,0,24,60,103,30,45
"TRINITY_DN88346_c1_g5_i2",1,1679,"+",1679,0,20,40,19,28,28
"TRINITY_DN88347_c0_g1_i10",1,4086,"+",4086,0,91,876,333,466,199
"TRINITY_DN88348_c0_g1_i10",1,1314,"+",1314,0,1,123,20,37,23
"TRINITY_DN88348_c0_g1_i7",1,2672,"+",2672,0,23,451,170,348,110
"TRINITY_DN88349_c0_g1_i6",1,3181,"+",3181,0,145,1047,183,240,144
"TRINITY_DN88350_c1_g1_i2",1,1829,"+",1829,0,3,223,85,56,84
"TRINITY_DN88350_c1_g2_i6",1,1490,"+",1490,0,23,145,227,238,173
"TRINITY_DN88350_c1_g2_i8",1,1347,"+",1347,0,22,152,206,295,155
"TRINITY_DN88352_c0_g1_i3",1,2710,"+",2710,0,26,184,100,116,46
"TRINITY_DN88354_c1_g5_i1",1,848,"+",848,0,11,10,6,3,5
"TRINITY_DN88354_c2_g1_i3",1,1379,"+",1379,0,31,87,81,121,43
"TRINITY_DN88354_c2_g2_i1",1,264,"+",264,0,0,0,9,0,0
"TRINITY_DN88356_c0_g1_i11",1,1100,"+",1100,0,3,53,66,61,36
"TRINITY_DN88356_c0_g1_i12",1,1775,"+",1775,0,5,85,57,56,29
"TRINITY_DN88356_c0_g1_i13",1,204,"+",204,0,1,27,36,35,20
"TRINITY_DN88356_c0_g1_i16",1,1690,"+",1690,0,11,97,77,75,42
"TRINITY_DN88356_c0_g1_i5",1,260,"+",260,0,0,1,0,4,0
"TRINITY_DN88356_c0_g1_i7",1,581,"+",581,0,29,138,92,95,111
"TRINITY_DN88356_c0_g1_i9",1,1183,"+",1183,0,1,46,44,42,29
"TRINITY_DN88356_c0_g6_i1",1,535,"+",535,0,0,33,11,7,5
"TRINITY_DN88357_c0_g1_i1",1,2481,"+",2481,0,219,1348,368,647,242
"TRINITY_DN88359_c1_g3_i1",1,315,"+",315,0,0,7,1,2,1
"TRINITY_DN88359_c1_g3_i3",1,254,"+",254,0,0,8,2,0,1
"TRINITY_DN88359_c1_g4_i1",1,302,"+",302,0,6,38,19,35,7
"TRINITY_DN88359_c1_g5_i3",1,1747,"+",1747,0,29,321,199,208,164
"TRINITY_DN88359_c1_g5_i5",1,1511,"+",1511,0,7,39,18,57,1
"TRINITY_DN88360_c1_g1_i1",1,1117,"+",1117,0,21,173,59,162,24
"TRINITY_DN88360_c1_g1_i8",1,1042,"+",1042,0,37,528,63,130,61
"TRINITY_DN88362_c1_g1_i2",1,222,"+",222,0,3,16,9,7,10
"TRINITY_DN88362_c1_g1_i3",1,1709,"+",1709,0,38,94,68,108,42
"TRINITY_DN88362_c1_g1_i8",1,2309,"+",2309,0,27,154,76,104,32
"TRINITY_DN88363_c0_g1_i1",1,2382,"+",2382,0,1884,4662,2247,3722,1196
"TRINITY_DN88366_c0_g1_i1",1,1525,"+",1525,0,10,273,164,0,48
"TRINITY_DN88366_c0_g2_i1",1,2040,"+",2040,0,111,461,318,352,105
"TRINITY_DN88366_c0_g2_i3",1,2069,"+",2069,0,94,388,287,383,118
"TRINITY_DN88367_c0_g1_i13",1,1151,"+",1151,0,4,45,45,45,5
"TRINITY_DN88367_c0_g1_i9",1,2055,"+",2055,0,22,109,376,92,23
"TRINITY_DN88367_c0_g2_i1",1,865,"+",865,0,0,191,168,215,54
"TRINITY_DN88370_c0_g1_i1",1,418,"+",418,0,0,8,0,11,0
"TRINITY_DN88370_c0_g1_i2",1,379,"+",379,0,0,8,5,1,14
"TRINITY_DN88370_c0_g5_i1",1,690,"+",690,0,5,45,5,17,17
"TRINITY_DN88372_c0_g1_i11",1,3160,"+",3160,0,5,287,106,226,85
"TRINITY_DN88372_c0_g1_i6",1,1538,"+",1538,0,26,96,26,51,22
"TRINITY_DN88372_c0_g2_i2",1,583,"+",583,0,0,11,0,6,0
"TRINITY_DN88372_c0_g2_i3",1,616,"+",616,0,11,172,13,16,8
"TRINITY_DN88372_c0_g4_i1",1,323,"+",323,0,0,3,0,0,0
"TRINITY_DN88373_c0_g1_i1",1,1212,"+",1212,0,0,97,50,134,27
"TRINITY_DN88373_c0_g1_i2",1,1781,"+",1781,0,28,153,77,89,41
"TRINITY_DN88373_c0_g1_i6",1,1798,"+",1798,0,11,137,53,88,35
"TRINITY_DN88373_c0_g2_i1",1,1845,"+",1845,0,51,178,410,313,245
"TRINITY_DN88373_c0_g2_i3",1,1944,"+",1944,0,49,346,876,585,548
"TRINITY_DN88374_c0_g2_i1",1,2980,"+",2980,0,79,618,116,328,62
"TRINITY_DN88374_c0_g2_i5",1,261,"+",261,0,2,32,9,6,7
"TRINITY_DN88375_c0_g1_i1",1,229,"+",229,0,3,69,1,4,5
"TRINITY_DN88375_c0_g1_i13",1,4198,"+",4198,0,56,2171,222,438,205
"TRINITY_DN88375_c0_g1_i2",1,362,"+",362,0,33,227,21,23,31
"TRINITY_DN88376_c0_g1_i2",1,1908,"+",1908,0,12,151,279,221,142
"TRINITY_DN88376_c0_g1_i3",1,590,"+",590,0,13,21,16,22,45
"TRINITY_DN88376_c0_g4_i1",1,266,"+",266,0,68,83,36,24,92
"TRINITY_DN88378_c0_g1_i6",1,2150,"+",2150,0,77,274,45,17,31
"TRINITY_DN88380_c0_g1_i1",1,624,"+",624,0,0,21,1,3,16
"TRINITY_DN88380_c0_g3_i1",1,1046,"+",1046,0,0,33,0,8,16
"TRINITY_DN88380_c0_g3_i3",1,433,"+",433,0,0,8,0,0,0
"TRINITY_DN88380_c0_g5_i1",1,340,"+",340,0,0,4,0,0,0
"TRINITY_DN88382_c0_g1_i1",1,2010,"+",2010,0,13,209,69,238,72
"TRINITY_DN88382_c0_g1_i4",1,2276,"+",2276,0,19,295,114,298,99
"TRINITY_DN88383_c1_g1_i5",1,2007,"+",2007,0,13,125,27,65,20
"TRINITY_DN88385_c0_g1_i3",1,751,"+",751,0,13,99,37,45,77
"TRINITY_DN88385_c0_g1_i6",1,1519,"+",1519,0,44,408,212,280,140
"TRINITY_DN88385_c0_g2_i1",1,1109,"+",1109,0,70,217,455,511,351
"TRINITY_DN88385_c0_g2_i3",1,1169,"+",1169,0,98,560,1210,1102,641
"TRINITY_DN88385_c0_g2_i4",1,1109,"+",1109,0,54,291,427,623,417
"TRINITY_DN88387_c0_g2_i1",1,1311,"+",1311,0,97,611,336,582,203
"TRINITY_DN88388_c0_g1_i11",1,2830,"+",2830,0,16,592,242,210,82
"TRINITY_DN88388_c0_g1_i6",1,245,"+",245,0,3,96,58,42,76
"TRINITY_DN88389_c0_g1_i2",1,1033,"+",1033,0,68,198,363,127,127
"TRINITY_DN88389_c0_g1_i5",1,1375,"+",1375,0,11,68,36,31,11
"TRINITY_DN88390_c1_g1_i10",1,467,"+",467,0,7,7,5,5,18
"TRINITY_DN88390_c1_g1_i3",1,338,"+",338,0,83,284,194,190,372
"TRINITY_DN88390_c1_g4_i1",1,336,"+",336,0,4,36,234,18,10
"TRINITY_DN88390_c1_g4_i2",1,654,"+",654,0,10,13,23,17,23
"TRINITY_DN88390_c2_g1_i1",1,1942,"+",1942,0,54,373,407,146,178
"TRINITY_DN88391_c2_g2_i1",1,1755,"+",1755,0,145,278,640,721,750
"TRINITY_DN88391_c2_g2_i3",1,766,"+",766,0,852,43,57,56,11
"TRINITY_DN88391_c2_g9_i1",1,297,"+",297,0,0,0,0,10,0
"TRINITY_DN88393_c0_g5_i4",1,3367,"+",3367,0,35,699,131,282,94
"TRINITY_DN88393_c0_g6_i1",1,447,"+",447,0,0,5,2,2,8
"TRINITY_DN88395_c1_g3_i1",1,657,"+",657,0,1,4,0,0,1
"TRINITY_DN88395_c1_g3_i2",1,600,"+",600,0,6,76,14,12,8
"TRINITY_DN88395_c1_g3_i3",1,404,"+",404,0,0,1,3,0,0
"TRINITY_DN88395_c1_g3_i4",1,448,"+",448,0,82,264,15,36,47
"TRINITY_DN88395_c1_g5_i1",1,414,"+",414,0,11,53,32,21,9
"TRINITY_DN88396_c2_g1_i7",1,546,"+",546,0,33120,16753,17415,9320,19732
"TRINITY_DN88396_c2_g2_i1",1,260,"+",260,0,94,16,34,173,406
"TRINITY_DN88402_c0_g1_i10",1,1367,"+",1367,0,1,39,0,7,0
"TRINITY_DN88402_c0_g1_i16",1,1049,"+",1049,0,27,290,38,42,31
"TRINITY_DN88402_c0_g1_i18",1,2438,"+",2438,0,1,110,16,14,13
"TRINITY_DN88402_c0_g1_i20",1,2502,"+",2502,0,1,116,13,31,24
"TRINITY_DN88402_c0_g1_i25",1,375,"+",375,0,0,14,0,0,0
"TRINITY_DN88402_c0_g1_i28",1,607,"+",607,0,27,131,7,19,40
"TRINITY_DN88402_c0_g1_i29",1,874,"+",874,0,0,17,0,4,0
"TRINITY_DN88402_c0_g1_i3",1,1014,"+",1014,0,0,9,0,0,1
"TRINITY_DN88402_c0_g1_i6",1,1048,"+",1048,0,25,60,0,11,6
"TRINITY_DN88402_c1_g1_i1",1,309,"+",309,0,0,9,1,1,0
"TRINITY_DN88403_c0_g3_i1",1,1070,"+",1070,0,16,21,5,19,7
"TRINITY_DN88404_c1_g1_i3",1,707,"+",707,0,1,10,14,24,12
"TRINITY_DN88404_c1_g1_i5",1,1183,"+",1183,0,1,18,10,76,12
"TRINITY_DN88404_c1_g6_i1",1,593,"+",593,0,44,164,375,914,178
"TRINITY_DN88404_c1_g6_i2",1,568,"+",568,0,10,0,0,5,11
"TRINITY_DN88406_c0_g2_i7",1,1486,"+",1486,0,46,63,103,118,57
"TRINITY_DN88407_c1_g1_i20",1,2128,"+",2128,0,139,151,258,132,452
"TRINITY_DN88407_c1_g1_i3",1,2097,"+",2097,0,117,107,229,128,380
"TRINITY_DN88408_c2_g1_i2",1,819,"+",819,0,26,81,8,17,29
"TRINITY_DN88408_c3_g2_i12",1,1637,"+",1637,0,39,332,268,282,123
"TRINITY_DN88408_c3_g2_i5",1,1491,"+",1491,0,0,23,1,14,3
"TRINITY_DN88409_c0_g2_i4",1,949,"+",949,0,0,181,64,58,13
"TRINITY_DN88409_c0_g2_i5",1,334,"+",334,0,0,6,1,0,0
"TRINITY_DN88409_c0_g4_i1",1,829,"+",829,0,14,312,60,186,41
"TRINITY_DN88409_c0_g4_i3",1,864,"+",864,0,32,915,573,686,273
"TRINITY_DN88409_c0_g4_i5",1,768,"+",768,0,33,317,150,286,112
"TRINITY_DN88409_c0_g6_i1",1,460,"+",460,0,2,59,3,13,16
"TRINITY_DN88410_c1_g4_i2",1,931,"+",931,0,41,238,202,344,182
"TRINITY_DN88411_c2_g5_i1",1,476,"+",476,0,1,43,2,8,11
"TRINITY_DN88412_c0_g1_i1",1,2039,"+",2039,0,54,533,404,549,434
"TRINITY_DN88413_c0_g1_i6",1,1201,"+",1201,0,35,177,45,55,105
"TRINITY_DN88414_c0_g1_i1",1,429,"+",429,0,0,5,0,3,0
"TRINITY_DN88414_c0_g1_i2",1,666,"+",666,0,0,15,7,13,0
"TRINITY_DN88414_c1_g1_i13",1,2920,"+",2920,0,282,1123,1842,1422,1957
"TRINITY_DN88414_c1_g1_i19",1,213,"+",213,0,0,2,4,1,1
"TRINITY_DN88414_c1_g1_i6",1,1636,"+",1636,0,15,201,933,535,692
"TRINITY_DN88415_c0_g1_i2",1,3064,"+",3064,0,96,399,432,513,286
"TRINITY_DN88416_c1_g3_i3",1,741,"+",741,0,4,16,1,3,0
"TRINITY_DN88416_c1_g3_i4",1,2241,"+",2241,0,4,96,18,23,28
"TRINITY_DN88417_c0_g1_i1",1,273,"+",273,0,0,2,0,3,0
"TRINITY_DN88417_c0_g1_i2",1,3631,"+",3631,0,91,4055,1183,2254,601
"TRINITY_DN88419_c1_g1_i1",1,1369,"+",1369,0,0,23,27,8,14
"TRINITY_DN88419_c1_g1_i3",1,1633,"+",1633,0,3,35,23,27,15
"TRINITY_DN88419_c1_g1_i7",1,1482,"+",1482,0,2,47,13,7,9
"TRINITY_DN88420_c0_g1_i3",1,1265,"+",1265,0,25,182,163,153,31
"TRINITY_DN88420_c0_g2_i1",1,215,"+",215,0,9,3,2,3,1
"TRINITY_DN88420_c0_g3_i1",1,1248,"+",1248,0,28,68,37,10,11
"TRINITY_DN88420_c0_g3_i2",1,297,"+",297,0,9,38,64,55,41
"TRINITY_DN88421_c0_g2_i11",1,1524,"+",1524,0,36,978,391,578,176
"TRINITY_DN88421_c0_g2_i13",1,1413,"+",1413,0,213,1994,431,653,353
"TRINITY_DN88423_c0_g2_i13",1,698,"+",698,0,2,182,4,13,10
"TRINITY_DN88423_c0_g2_i16",1,525,"+",525,0,189,33,17,11,15
"TRINITY_DN88423_c0_g2_i17",1,461,"+",461,0,0,16,1,2,0
"TRINITY_DN88423_c0_g2_i20",1,1670,"+",1670,0,22,99,20,48,19
"TRINITY_DN88423_c0_g2_i6",1,274,"+",274,0,23,55,44,43,69
"TRINITY_DN88424_c0_g2_i2",1,408,"+",408,0,25,683,51,89,36
"TRINITY_DN88424_c0_g2_i3",1,301,"+",301,0,32,669,39,56,18
"TRINITY_DN88426_c0_g1_i3",1,358,"+",358,0,0,9,60,56,44
"TRINITY_DN88426_c0_g1_i6",1,399,"+",399,0,6,10,90,268,129
"TRINITY_DN88426_c0_g2_i1",1,274,"+",274,0,0,0,3,0,3
"TRINITY_DN88426_c0_g2_i2",1,923,"+",923,0,12,19,20,9,114
"TRINITY_DN88426_c0_g2_i3",1,1256,"+",1256,0,0,10,94,123,142
"TRINITY_DN88426_c0_g2_i4",1,1241,"+",1241,0,0,17,85,92,80
"TRINITY_DN88426_c0_g6_i1",1,452,"+",452,0,0,1,2,1,3
"TRINITY_DN88427_c0_g1_i2",1,1745,"+",1745,0,6,33,25,27,12
"TRINITY_DN88427_c0_g1_i4",1,1971,"+",1971,0,9,98,2,0,0
"TRINITY_DN88427_c0_g5_i2",1,1118,"+",1118,0,0,20,0,0,5
"TRINITY_DN88430_c0_g3_i10",1,343,"+",343,0,16,18,20,16,7
"TRINITY_DN88430_c0_g3_i14",1,1255,"+",1255,0,32,122,62,61,34
"TRINITY_DN88430_c0_g3_i2",1,2159,"+",2159,0,2,65,30,75,17
"TRINITY_DN88430_c0_g3_i6",1,2128,"+",2128,0,16,165,21,52,11
"TRINITY_DN88431_c1_g2_i1",1,1126,"+",1126,0,4,217,75,278,119
"TRINITY_DN88431_c1_g4_i1",1,615,"+",615,0,0,40,19,66,12
"TRINITY_DN88432_c1_g1_i3",1,1272,"+",1272,0,145,717,629,662,565
"TRINITY_DN88432_c2_g1_i10",1,228,"+",228,0,0,6,0,2,0
"TRINITY_DN88432_c2_g1_i11",1,362,"+",362,0,5,848,12,12,28
"TRINITY_DN88432_c2_g1_i12",1,242,"+",242,0,0,2,5,0,0
"TRINITY_DN88432_c2_g1_i3",1,1748,"+",1748,0,30,69,34,18,22
"TRINITY_DN88432_c2_g1_i6",1,296,"+",296,0,10,67,21,38,31
"TRINITY_DN88434_c0_g2_i1",1,723,"+",723,0,1,23,0,3,42
"TRINITY_DN88434_c0_g3_i1",1,1528,"+",1528,0,115,1109,615,771,560
"TRINITY_DN88435_c0_g2_i4",1,2234,"+",2234,0,84,833,470,309,264
"TRINITY_DN88435_c0_g2_i8",1,986,"+",986,0,5,44,13,22,22
"TRINITY_DN88435_c0_g2_i9",1,1157,"+",1157,0,14,55,13,15,19
"TRINITY_DN88435_c0_g4_i1",1,1368,"+",1368,0,0,13,0,68,2
"TRINITY_DN88437_c1_g1_i2",1,1562,"+",1562,0,4,59,1,0,5
"TRINITY_DN88437_c1_g1_i4",1,1064,"+",1064,0,0,26,2,2,5
"TRINITY_DN88437_c1_g1_i6",1,878,"+",878,0,2,77,9,5,5
"TRINITY_DN88438_c0_g1_i3",1,3540,"+",3540,0,347,628,706,514,666
"TRINITY_DN88439_c6_g7_i1",1,565,"+",565,0,21,138,94,84,117
"TRINITY_DN88441_c0_g1_i11",1,1171,"+",1171,0,0,18,10,8,5
"TRINITY_DN88441_c0_g1_i16",1,1949,"+",1949,0,26,285,337,150,105
"TRINITY_DN88441_c0_g1_i4",1,2328,"+",2328,0,12,148,111,140,22
"TRINITY_DN88441_c0_g2_i1",1,590,"+",590,0,0,4,9,3,5
"TRINITY_DN88442_c0_g3_i4",1,1435,"+",1435,0,272,2105,1266,1226,833
"TRINITY_DN88443_c1_g2_i7",1,2992,"+",2992,0,0,254,76,118,47
"TRINITY_DN88450_c1_g2_i3",1,677,"+",677,0,0,22,15,0,0
"TRINITY_DN88450_c1_g2_i4",1,900,"+",900,0,0,18,14,4,0
"TRINITY_DN88450_c1_g2_i6",1,1131,"+",1131,0,0,52,0,8,0
"TRINITY_DN88450_c1_g2_i7",1,551,"+",551,0,0,17,0,0,0
"TRINITY_DN88450_c1_g3_i11",1,442,"+",442,0,0,20,3,6,0
"TRINITY_DN88450_c1_g3_i2",1,598,"+",598,0,0,123,38,56,16
"TRINITY_DN88450_c1_g3_i4",1,589,"+",589,0,0,20,20,5,0
"TRINITY_DN88451_c0_g1_i1",1,1030,"+",1030,0,0,51,1,2,2
"TRINITY_DN88451_c0_g2_i15",1,1540,"+",1540,0,20,624,28,164,66
"TRINITY_DN88452_c1_g1_i1",1,1348,"+",1348,0,9,38,30,39,14
"TRINITY_DN88452_c1_g1_i10",1,1262,"+",1262,0,8,45,23,43,12
"TRINITY_DN88452_c1_g1_i4",1,1215,"+",1215,0,12,54,31,33,16
"TRINITY_DN88457_c0_g1_i10",1,2996,"+",2996,0,14,212,43,48,36
"TRINITY_DN88457_c0_g1_i4",1,3016,"+",3016,0,5,178,34,30,27
"TRINITY_DN88457_c0_g2_i1",1,350,"+",350,0,12,8,1,0,0
"TRINITY_DN88458_c2_g1_i1",1,1534,"+",1534,0,23,87,53,44,20
"TRINITY_DN88458_c2_g1_i10",1,2646,"+",2646,0,93,1014,764,1020,681
"TRINITY_DN88458_c2_g1_i11",1,1164,"+",1164,0,6,34,27,23,5
"TRINITY_DN88458_c2_g1_i12",1,339,"+",339,0,0,4,1,4,3
"TRINITY_DN88458_c2_g1_i18",1,890,"+",890,0,0,37,0,20,4
"TRINITY_DN88458_c2_g1_i3",1,1677,"+",1677,0,13,71,25,49,21
"TRINITY_DN88460_c0_g2_i4",1,928,"+",928,0,8,49,72,62,22
"TRINITY_DN88460_c0_g2_i6",1,889,"+",889,0,0,30,39,33,31
"TRINITY_DN88460_c0_g2_i8",1,1013,"+",1013,0,0,74,24,98,25
"TRINITY_DN88460_c1_g1_i1",1,2252,"+",2252,0,7,121,47,54,31
"TRINITY_DN88460_c1_g1_i2",1,2828,"+",2828,0,18,236,115,246,69
"TRINITY_DN88461_c2_g1_i6",1,975,"+",975,0,73,549,202,313,174
"TRINITY_DN88461_c2_g2_i2",1,247,"+",247,0,0,28,5,9,0
"TRINITY_DN88461_c2_g2_i5",1,258,"+",258,0,3,100,10,5,5
"TRINITY_DN88461_c2_g2_i6",1,251,"+",251,0,0,122,19,44,5
"TRINITY_DN88462_c1_g1_i1",1,324,"+",324,0,3,0,0,0,4
"TRINITY_DN88462_c1_g2_i1",1,2790,"+",2790,0,6,176,31,43,13
"TRINITY_DN88463_c1_g1_i1",1,1314,"+",1314,0,4,17,16,13,30
"TRINITY_DN88463_c1_g1_i3",1,1374,"+",1374,0,5,12,8,8,6
"TRINITY_DN88463_c1_g1_i5",1,1433,"+",1433,0,1,7,11,22,25
"TRINITY_DN88463_c1_g2_i2",1,299,"+",299,0,22,12,19,2,6
"TRINITY_DN88463_c1_g2_i3",1,2703,"+",2703,0,126,1449,137,194,90
"TRINITY_DN88464_c0_g1_i1",1,4941,"+",4941,0,114,1958,221,420,191
"TRINITY_DN88464_c0_g1_i12",1,1486,"+",1486,0,31,662,109,181,117
"TRINITY_DN88464_c0_g1_i9",1,3904,"+",3904,0,105,1592,269,403,194
"TRINITY_DN88464_c0_g3_i1",1,211,"+",211,0,23,0,0,0,0
"TRINITY_DN88464_c0_g4_i1",1,221,"+",221,0,36,0,0,0,4
"TRINITY_DN88467_c1_g2_i1",1,670,"+",670,0,17,96,73,31,111
"TRINITY_DN88468_c0_g5_i1",1,2005,"+",2005,0,19,443,375,369,160
"TRINITY_DN88468_c0_g5_i4",1,542,"+",542,0,15,42,10,15,25
"TRINITY_DN88468_c0_g5_i5",1,626,"+",626,0,310,1426,168,111,327
"TRINITY_DN88470_c0_g3_i7",1,1494,"+",1494,0,78,643,493,479,552
"TRINITY_DN88471_c0_g3_i2",1,1468,"+",1468,0,58,347,505,488,77
"TRINITY_DN88471_c0_g6_i1",1,838,"+",838,0,35,578,284,393,127
"TRINITY_DN88473_c0_g1_i12",1,820,"+",820,0,0,7,2,8,5
"TRINITY_DN88473_c0_g1_i15",1,276,"+",276,0,30,55,7,19,11
"TRINITY_DN88473_c0_g1_i18",1,1620,"+",1620,0,0,49,14,36,34
"TRINITY_DN88473_c0_g1_i3",1,625,"+",625,0,14,30,21,56,41
"TRINITY_DN88473_c0_g1_i4",1,467,"+",467,0,43,184,46,143,87
"TRINITY_DN88473_c0_g1_i6",1,621,"+",621,0,0,9,0,3,0
"TRINITY_DN88473_c0_g1_i7",1,703,"+",703,0,0,4,0,6,2
"TRINITY_DN88473_c0_g1_i8",1,413,"+",413,0,0,17,0,22,0
"TRINITY_DN88473_c0_g1_i9",1,280,"+",280,0,0,0,0,1,0
"TRINITY_DN88474_c2_g1_i5",1,1160,"+",1160,0,10,57,81,31,22
"TRINITY_DN88475_c0_g2_i1",1,2986,"+",2986,0,71,1365,496,1005,223
"TRINITY_DN88475_c0_g2_i3",1,2731,"+",2731,0,24,862,554,823,83
"TRINITY_DN88476_c0_g1_i6",1,1938,"+",1938,0,23,295,70,73,28
"TRINITY_DN88477_c1_g1_i1",1,1615,"+",1615,0,109,346,380,233,364
"TRINITY_DN88477_c1_g1_i4",1,927,"+",927,0,7,65,25,98,18
"TRINITY_DN88477_c1_g1_i7",1,1355,"+",1355,0,106,301,373,234,363
"TRINITY_DN88478_c0_g1_i10",1,902,"+",902,0,0,25,23,10,6
"TRINITY_DN88478_c0_g1_i13",1,498,"+",498,0,35,309,26,57,39
"TRINITY_DN88478_c0_g1_i14",1,545,"+",545,0,3,122,10,19,9
"TRINITY_DN88478_c0_g1_i16",1,1316,"+",1316,0,0,27,10,32,4
"TRINITY_DN88478_c0_g1_i2",1,240,"+",240,0,0,6,0,0,0
"TRINITY_DN88478_c0_g1_i5",1,651,"+",651,0,2,292,21,9,23
"TRINITY_DN88478_c0_g1_i6",1,1770,"+",1770,0,0,59,43,49,30
"TRINITY_DN88478_c0_g1_i7",1,742,"+",742,0,8,268,9,9,15
"TRINITY_DN88479_c2_g1_i8",1,736,"+",736,0,3,40,23,15,3
"TRINITY_DN88479_c2_g1_i9",1,620,"+",620,0,6,55,10,19,12
"TRINITY_DN88479_c2_g5_i2",1,903,"+",903,0,1,84,44,35,9
"TRINITY_DN88481_c0_g2_i4",1,242,"+",242,0,0,1,0,7,1
"TRINITY_DN88481_c0_g2_i5",1,706,"+",706,0,20,35,3,27,6
"TRINITY_DN88481_c0_g2_i7",1,3179,"+",3179,0,75,1238,307,570,253
"TRINITY_DN88482_c0_g1_i1",1,995,"+",995,0,17,59,11,22,26
"TRINITY_DN88482_c0_g1_i12",1,258,"+",258,0,0,2,0,0,0
"TRINITY_DN88482_c0_g1_i13",1,1313,"+",1313,0,10,60,9,8,5
"TRINITY_DN88482_c0_g1_i3",1,563,"+",563,0,0,11,2,13,8
"TRINITY_DN88482_c0_g1_i5",1,330,"+",330,0,12,409,6,9,15
"TRINITY_DN88482_c0_g1_i6",1,2805,"+",2805,0,11,161,51,30,14
"TRINITY_DN88482_c0_g1_i8",1,2814,"+",2814,0,22,181,44,30,53
